Customer ID,Recency,Frequency,Monetary,Monetary Score,Recency Score,Frequency Score,RFM Score,Segment
13008.0,34,2,382.66,2,4,2,422,New Customers
13009.0,309,1,234.0,1,1,1,111,Churn Risk Customers
13010.0,11,2,330.12,2,5,2,522,New Customers
13011.0,9,1,50.550000000000004,1,5,1,511,New Customers
13012.0,66,3,1310.99,4,3,3,334,Potential Loyalists
13013.0,8,18,7814.83,5,5,5,555,High-Value Customers
13014.0,69,1,1914.8,4,3,1,314,Churn Risk Customers
13015.0,75,6,3240.14,5,2,4,245,Churn Risk Customers
13018.0,50,7,2485.46,5,3,5,355,Loyal Customers
13019.0,16,6,1229.95,4,5,4,544,High-Value Customers
13020.0,199,2,618.96,3,1,2,123,Churn Risk Customers
13021.0,11,8,2270.8599999999997,5,5,5,555,High-Value Customers
13022.0,66,1,65.3,1,3,1,311,Churn Risk Customers
13023.0,165,1,759.1300000000001,3,2,1,213,Churn Risk Customers
13024.0,107,2,555.8699999999999,3,2,2,223,Churn Risk Customers
13025.0,368,1,323.39,2,1,1,112,Churn Risk Customers
13026.0,125,4,757.7200000000001,3,2,4,243,Churn Risk Customers
13027.0,22,13,10423.199999999999,5,4,5,455,Loyal Customers
13029.0,11,2,679.8,3,5,2,523,New Customers
13030.0,5,1,427.7399999999999,2,5,1,512,New Customers
13031.0,44,5,3419.27,5,3,4,345,Loyal Customers
13032.0,29,7,1833.37,4,4,5,454,Loyal Customers
13033.0,66,1,30.0,1,3,1,311,Churn Risk Customers
13034.0,6,2,279.90999999999997,2,5,2,522,New Customers
13035.0,68,1,442.32,2,3,1,312,Churn Risk Customers
13036.0,321,1,307.1,2,1,1,112,Churn Risk Customers
13037.0,36,9,3033.88,5,4,5,455,Loyal Customers
13039.0,221,4,1010.7300000000001,4,1,4,144,Churn Risk Customers
13041.0,87,4,799.1300000000001,3,2,4,243,Churn Risk Customers
13042.0,235,3,1556.54,4,1,3,134,Churn Risk Customers
13044.0,129,10,4293.43,5,2,5,255,Churn Risk Customers
13045.0,38,2,503.64,2,3,2,322,Churn Risk Customers
13046.0,93,1,319.94000000000005,2,2,1,212,Churn Risk Customers
13047.0,10,17,5557.620000000001,5,5,5,555,High-Value Customers
13048.0,73,5,2248.3,5,2,4,245,Churn Risk Customers
13049.0,26,2,751.5600000000001,3,4,2,423,New Customers
13050.0,3,19,6507.67,5,5,5,555,High-Value Customers
13051.0,215,2,155.8,1,1,2,121,Churn Risk Customers
13052.0,57,6,2820.38,5,3,4,345,Loyal Customers
13053.0,258,1,127.65,1,1,1,111,Churn Risk Customers
13055.0,66,1,1106.7,4,3,1,314,Churn Risk Customers
13056.0,188,1,209.47999999999996,1,1,1,111,Churn Risk Customers
13057.0,167,3,722.0899999999999,3,2,3,233,Churn Risk Customers
13059.0,50,9,2119.7700000000004,4,3,5,354,Loyal Customers
13063.0,117,1,188.39999999999998,1,2,1,211,Churn Risk Customers
13064.0,187,2,561.25,3,1,2,123,Churn Risk Customers
13065.0,10,5,1055.0500000000002,4,5,4,544,High-Value Customers
13067.0,46,2,393.05,2,3,2,322,Churn Risk Customers
13069.0,6,16,5247.01,5,5,5,555,High-Value Customers
13070.0,96,3,522.9,3,2,3,233,Churn Risk Customers
13071.0,249,1,129.22,1,1,1,111,Churn Risk Customers
13073.0,48,2,418.08000000000004,2,3,2,322,Churn Risk Customers
13074.0,148,4,1378.74,4,2,4,244,Churn Risk Customers
13076.0,94,1,135.4,1,2,1,211,Churn Risk Customers
13077.0,3,8,2335.3999999999996,5,5,5,555,High-Value Customers
13078.0,3,32,16904.51,5,5,5,555,High-Value Customers
13079.0,54,1,199.07999999999998,1,3,1,311,Churn Risk Customers
13080.0,38,3,222.65,1,3,3,331,Potential Loyalists
13081.0,8,19,30867.77,5,5,5,555,High-Value Customers
13082.0,61,12,3722.12,5,3,5,355,Loyal Customers
13083.0,62,1,91.67999999999999,1,3,1,311,Churn Risk Customers
13084.0,128,1,122.39999999999999,1,2,1,211,Churn Risk Customers
13085.0,316,6,2017.2,4,1,4,144,Churn Risk Customers
13086.0,19,1,439.33,2,4,1,412,New Customers
13087.0,363,1,313.64,2,1,1,112,Churn Risk Customers
13088.0,54,1,236.10999999999999,1,3,1,311,Churn Risk Customers
13089.0,5,109,57912.03,5,5,5,555,High-Value Customers
13090.0,2,13,5192.27,5,5,5,555,High-Value Customers
13091.0,366,2,1976.0000000000002,4,1,2,124,Churn Risk Customers
13092.0,51,7,1662.45,4,3,5,354,Loyal Customers
13093.0,10,48,47111.18,5,5,5,555,High-Value Customers
13094.0,5,2,505.80000000000007,2,5,2,522,New Customers
13096.0,31,1,419.70000000000005,2,4,1,412,New Customers
13097.0,25,18,7378.8,5,4,5,455,Loyal Customers
13101.0,135,3,594.21,3,2,3,233,Churn Risk Customers
13102.0,2,14,5272.83,5,5,5,555,High-Value Customers
13103.0,74,2,465.7,2,2,2,222,Churn Risk Customers
13104.0,52,3,610.6199999999999,3,3,3,333,Potential Loyalists
13105.0,73,1,72.0,1,2,1,211,Churn Risk Customers
13106.0,50,1,526.96,3,3,1,313,Churn Risk Customers
13107.0,50,5,3721.45,5,3,4,345,Loyal Customers
13108.0,9,2,748.4599999999999,3,5,2,523,New Customers
13109.0,188,1,347.49000000000007,2,1,1,112,Churn Risk Customers
13110.0,74,5,1468.8,4,2,4,244,Churn Risk Customers
13111.0,355,1,321.88000000000005,2,1,1,112,Churn Risk Customers
13112.0,178,1,20.6,1,1,1,111,Churn Risk Customers
13113.0,3,14,6379.7699999999995,5,5,5,555,High-Value Customers
13114.0,367,1,234.38,1,1,1,111,Churn Risk Customers
13115.0,16,6,3199.92,5,5,4,545,High-Value Customers
13117.0,2,12,1658.9,4,5,5,554,High-Value Customers
13118.0,13,4,1217.6,4,5,4,544,High-Value Customers
13119.0,305,1,134.9,1,1,1,111,Churn Risk Customers
13123.0,109,2,506.74999999999994,3,2,2,223,Churn Risk Customers
13124.0,22,1,916.1199999999999,3,4,1,413,New Customers
13125.0,160,1,158.57,1,2,1,211,Churn Risk Customers
13126.0,3,7,1898.6099999999997,4,5,5,554,High-Value Customers
13128.0,268,1,263.5,2,1,1,112,Churn Risk Customers
13129.0,89,2,233.25,1,2,2,221,Churn Risk Customers
13131.0,55,4,2240.47,5,3,4,345,Loyal Customers
13133.0,96,1,90.65,1,2,1,211,Churn Risk Customers
13134.0,39,2,681.65,3,3,2,323,Churn Risk Customers
13135.0,128,1,275.45,2,2,1,212,Churn Risk Customers
13136.0,12,8,3666.95,5,5,5,555,High-Value Customers
13137.0,23,8,4062.29,5,4,5,455,Loyal Customers
13138.0,9,2,504.85,2,5,2,522,New Customers
13139.0,74,1,3138.04,5,2,1,215,Churn Risk Customers
13140.0,3,3,791.9599999999999,3,5,3,533,Potential Loyalists
13141.0,22,12,5279.83,5,4,5,455,Loyal Customers
13143.0,221,1,405.1,2,1,1,112,Churn Risk Customers
13144.0,68,1,24.4,1,3,1,311,Churn Risk Customers
13145.0,9,4,805.0,3,5,4,543,Potential Loyalists
13148.0,26,14,4914.6900000000005,5,4,5,455,Loyal Customers
13150.0,121,3,449.96999999999997,2,2,3,232,Churn Risk Customers
13151.0,262,2,1322.8700000000001,4,1,2,124,Churn Risk Customers
13152.0,54,7,2146.38,5,3,5,355,Loyal Customers
13154.0,36,3,1624.8400000000001,4,4,3,434,Potential Loyalists
13155.0,5,3,778.4200000000002,3,5,3,533,Potential Loyalists
13156.0,22,3,1586.54,4,4,3,434,Potential Loyalists
13157.0,46,5,3946.1399999999994,5,3,4,345,Loyal Customers
13158.0,25,1,307.12,2,4,1,412,New Customers
13161.0,137,1,366.13,2,2,1,212,Churn Risk Customers
13162.0,17,12,7587.200000000001,5,4,5,455,Loyal Customers
13163.0,247,1,17.65,1,1,1,111,Churn Risk Customers
13164.0,206,2,372.2,2,1,2,122,Churn Risk Customers
13165.0,50,1,429.68,2,3,1,312,Churn Risk Customers
13166.0,51,1,466.98,2,3,1,312,Churn Risk Customers
13167.0,27,1,333.82,2,4,1,412,New Customers
13168.0,179,1,556.1200000000001,3,1,1,113,Churn Risk Customers
13169.0,199,1,127.20000000000002,1,1,1,111,Churn Risk Customers
13172.0,37,1,69.6,1,4,1,411,New Customers
13173.0,4,10,2285.7,5,5,5,555,High-Value Customers
13174.0,6,10,6677.81,5,5,5,555,High-Value Customers
13175.0,219,2,831.45,3,1,2,123,Churn Risk Customers
13177.0,67,1,229.75,1,3,1,311,Churn Risk Customers
13178.0,34,10,8333.720000000001,5,4,5,455,Loyal Customers
13179.0,255,1,572.31,3,1,1,113,Churn Risk Customers
13180.0,244,1,86.10000000000001,1,1,1,111,Churn Risk Customers
13181.0,18,1,359.69,2,4,1,412,New Customers
13183.0,31,6,3078.3999999999996,5,4,4,445,Loyal Customers
13187.0,261,3,130.98999999999998,1,1,3,131,Churn Risk Customers
13190.0,181,3,570.66,3,1,3,133,Churn Risk Customers
13191.0,295,1,164.69000000000003,1,1,1,111,Churn Risk Customers
13192.0,172,4,1646.64,4,2,4,244,Churn Risk Customers
13194.0,58,1,412.08,2,3,1,312,Churn Risk Customers
13195.0,51,1,172.38,1,3,1,311,Churn Risk Customers
13196.0,80,3,1271.06,4,2,3,234,Churn Risk Customers
13197.0,246,1,373.01000000000005,2,1,1,112,Churn Risk Customers
13198.0,24,2,1572.99,4,4,2,424,New Customers
13199.0,3,30,6615.77,5,5,5,555,High-Value Customers
13201.0,139,4,1240.6100000000001,4,2,4,244,Churn Risk Customers
13202.0,31,7,1580.3000000000002,4,4,5,454,Loyal Customers
13203.0,23,6,1778.79,4,4,4,444,Loyal Customers
13204.0,368,1,966.6599999999999,3,1,1,113,Churn Risk Customers
13205.0,80,1,2803.2,5,2,1,215,Churn Risk Customers
13206.0,37,13,8377.32,5,4,5,455,Loyal Customers
13207.0,88,2,285.6,2,2,2,222,Churn Risk Customers
13208.0,86,3,764.5999999999999,3,2,3,233,Churn Risk Customers
13209.0,151,5,2617.9,5,2,4,245,Churn Risk Customers
13211.0,18,7,1531.9,4,4,5,454,Loyal Customers
13213.0,20,6,2330.94,5,4,4,445,Loyal Customers
13214.0,54,7,3264.23,5,3,5,355,Loyal Customers
13215.0,39,1,81.6,1,3,1,311,Churn Risk Customers
13217.0,292,1,132.5,1,1,1,111,Churn Risk Customers
13219.0,255,1,76.23,1,1,1,111,Churn Risk Customers
13220.0,212,1,516.8000000000001,3,1,1,113,Churn Risk Customers
13222.0,214,1,88.5,1,1,1,111,Churn Risk Customers
13223.0,60,4,805.9200000000001,3,3,4,343,Potential Loyalists
13225.0,58,9,9796.230000000001,5,3,5,355,Loyal Customers
13226.0,30,1,204.25,1,4,1,411,New Customers
13230.0,2,17,3553.8100000000004,5,5,5,555,High-Value Customers
13233.0,57,2,571.34,3,3,2,323,Churn Risk Customers
13234.0,309,2,356.94999999999993,2,1,2,122,Churn Risk Customers
13237.0,24,1,643.0,3,4,1,413,New Customers
13238.0,67,2,305.9,2,3,2,322,Churn Risk Customers
13239.0,74,4,1265.13,4,2,4,244,Churn Risk Customers
13240.0,2,5,1074.87,4,5,4,544,High-Value Customers
13241.0,48,1,115.58,1,3,1,311,Churn Risk Customers
13242.0,88,4,429.0,2,2,4,242,Churn Risk Customers
13243.0,86,4,677.97,3,2,4,243,Churn Risk Customers
13245.0,69,1,558.7199999999999,3,3,1,313,Churn Risk Customers
13246.0,30,5,1400.13,4,4,4,444,Loyal Customers
13249.0,38,6,897.52,3,3,4,343,Potential Loyalists
13250.0,97,2,256.03999999999996,2,2,2,222,Churn Risk Customers
13251.0,39,1,252.68,2,3,1,312,Churn Risk Customers
13252.0,31,2,399.3,2,4,2,422,New Customers
13253.0,67,2,1920.7099999999998,4,3,2,324,Churn Risk Customers
13254.0,13,1,51.410000000000004,1,5,1,511,New Customers
13255.0,10,2,504.95,2,5,2,522,New Customers
13257.0,73,1,149.75,1,2,1,211,Churn Risk Customers
13258.0,16,2,336.59999999999997,2,5,2,522,New Customers
13259.0,34,8,1141.0600000000002,4,4,5,454,Loyal Customers
13262.0,26,2,373.15999999999997,2,4,2,422,New Customers
13263.0,30,4,1250.6200000000003,4,4,4,444,Loyal Customers
13264.0,79,1,722.56,3,2,1,213,Churn Risk Customers
13266.0,50,7,2300.78,5,3,5,355,Loyal Customers
13267.0,3,18,5236.77,5,5,5,555,High-Value Customers
13269.0,6,14,3545.4700000000003,5,5,5,555,High-Value Customers
13270.0,3,1,590.0,3,5,1,513,New Customers
13274.0,46,1,360.8500000000001,2,3,1,312,Churn Risk Customers
13275.0,20,2,241.66,1,4,2,421,New Customers
13276.0,34,3,1348.33,4,4,3,434,Potential Loyalists
13277.0,17,3,264.9,2,4,3,432,Potential Loyalists
13278.0,36,3,893.1200000000001,3,4,3,433,Potential Loyalists
13280.0,16,4,1507.7700000000002,4,5,4,544,High-Value Customers
13281.0,76,1,350.85,2,2,1,212,Churn Risk Customers
13282.0,43,1,181.05,1,3,1,311,Churn Risk Customers
13283.0,204,2,279.70000000000005,2,1,2,122,Churn Risk Customers
13285.0,237,2,655.47,3,1,2,123,Churn Risk Customers
13286.0,237,1,734.91,3,1,1,113,Churn Risk Customers
13287.0,240,3,781.59,3,1,3,133,Churn Risk Customers
13288.0,80,5,927.6099999999999,3,2,4,243,Churn Risk Customers
13289.0,360,1,307.95000000000005,2,1,1,112,Churn Risk Customers
13290.0,75,1,208.63,1,2,1,211,Churn Risk Customers
13291.0,51,10,2959.73,5,3,5,355,Loyal Customers
13292.0,52,3,415.56999999999994,2,3,3,332,Potential Loyalists
13293.0,29,6,1192.94,4,4,4,444,Loyal Customers
13294.0,283,1,815.79,3,1,1,113,Churn Risk Customers
13295.0,13,3,900.77,3,5,3,533,Potential Loyalists
13296.0,60,5,705.1099999999999,3,3,4,343,Potential Loyalists
13297.0,22,3,2278.77,5,4,3,435,Potential Loyalists
13299.0,60,2,1076.1999999999998,4,3,2,324,Churn Risk Customers
13300.0,25,2,913.6200000000001,3,4,2,423,New Customers
13302.0,163,1,95.45,1,2,1,211,Churn Risk Customers
13303.0,37,1,61.72,1,4,1,411,New Customers
13304.0,92,3,917.57,3,2,3,233,Churn Risk Customers
13305.0,9,7,1753.8500000000001,4,5,5,554,High-Value Customers
13306.0,67,1,53.65,1,3,1,311,Churn Risk Customers
13307.0,124,2,258.34,2,2,2,222,Churn Risk Customers
13308.0,233,1,284.86,2,1,1,112,Churn Risk Customers
13309.0,29,1,249.57999999999998,1,4,1,411,New Customers
13310.0,17,2,409.16999999999996,2,4,2,422,New Customers
13312.0,88,1,124.75,1,2,1,211,Churn Risk Customers
13313.0,116,7,1890.0,4,2,5,254,Churn Risk Customers
13315.0,326,1,310.26,2,1,1,112,Churn Risk Customers
13316.0,29,6,7213.840000000001,5,4,4,445,Loyal Customers
13317.0,22,13,4212.411,5,4,5,455,Loyal Customers
13319.0,2,34,11236.95,5,5,5,555,High-Value Customers
13320.0,71,2,679.4,3,3,2,323,Churn Risk Customers
13324.0,65,8,3391.5199999999995,5,3,5,355,Loyal Customers
13326.0,69,1,281.76,2,3,1,312,Churn Risk Customers
13327.0,2,14,6251.71,5,5,5,555,High-Value Customers
13329.0,3,7,4323.97,5,5,5,555,High-Value Customers
13330.0,92,3,1665.25,4,2,3,234,Churn Risk Customers
13331.0,38,1,262.4,2,3,1,312,Churn Risk Customers
13333.0,48,3,1015.7399999999999,4,3,3,334,Potential Loyalists
13334.0,173,2,2726.9300000000003,5,2,2,225,Churn Risk Customers
13337.0,183,1,1575.2599999999998,4,1,1,114,Churn Risk Customers
13338.0,178,3,1958.6000000000001,4,1,3,134,Churn Risk Customers
13340.0,54,5,11364.080000000002,5,3,4,345,Loyal Customers
13346.0,99,6,299.40000000000003,2,2,4,242,Churn Risk Customers
13357.0,131,4,3228.4100000000003,5,2,4,245,Churn Risk Customers
13359.0,40,1,603.75,3,3,1,313,Churn Risk Customers
13360.0,68,4,1553.65,4,3,4,344,Loyal Customers
13361.0,109,2,1450.5,4,2,2,224,Churn Risk Customers
13362.0,15,3,2303.33,5,5,3,535,Potential Loyalists
13363.0,46,1,731.3599999999999,3,3,1,313,Churn Risk Customers
13367.0,68,1,510.2,3,3,1,313,Churn Risk Customers
13368.0,51,2,498.1,2,3,2,322,Churn Risk Customers
13369.0,2,1,308.28,2,5,1,512,New Customers
13370.0,8,1,754.8700000000001,3,5,1,513,New Customers
13371.0,142,2,2297.6600000000003,5,2,2,225,Churn Risk Customers
13373.0,52,3,4274.9400000000005,5,3,3,335,Potential Loyalists
13374.0,51,2,422.80000000000007,2,3,2,322,Churn Risk Customers
13375.0,81,1,1013.58,4,2,1,214,Churn Risk Customers
13377.0,33,2,1552.8799999999999,4,4,2,424,New Customers
13380.0,69,1,62.4,1,3,1,311,Churn Risk Customers
13381.0,16,6,4585.0599999999995,5,5,4,545,High-Value Customers
13382.0,65,4,1164.5900000000001,4,3,4,344,Loyal Customers
13383.0,180,1,305.28000000000003,2,1,1,112,Churn Risk Customers
13384.0,27,4,2528.8999999999996,5,4,4,445,Loyal Customers
13386.0,51,2,835.46,3,3,2,323,Churn Risk Customers
13387.0,54,1,189.44,1,3,1,311,Churn Risk Customers
13388.0,240,1,508.55000000000007,3,1,1,113,Churn Risk Customers
13392.0,314,1,91.14,1,1,1,111,Churn Risk Customers
13393.0,220,4,1131.45,4,1,4,144,Churn Risk Customers
13394.0,16,11,4101.68,5,5,5,555,High-Value Customers
13395.0,37,2,872.51,3,4,2,423,New Customers
13397.0,74,5,1647.7399999999998,4,2,4,244,Churn Risk Customers
13398.0,85,1,213.00000000000003,1,2,1,211,Churn Risk Customers
13399.0,101,3,275.4,2,2,3,232,Churn Risk Customers
13400.0,219,1,310.83000000000004,2,1,1,112,Churn Risk Customers
13402.0,9,3,913.9000000000001,3,5,3,533,Potential Loyalists
13403.0,24,2,154.5,1,4,2,421,New Customers
13405.0,118,3,641.36,3,2,3,233,Churn Risk Customers
13406.0,64,2,568.9200000000001,3,3,2,323,Churn Risk Customers
13407.0,215,3,2244.7,5,1,3,135,Churn Risk Customers
13408.0,8,46,23616.422,5,5,5,555,High-Value Customers
13410.0,30,4,1198.9,4,4,4,444,Loyal Customers
13412.0,257,1,487.34999999999997,2,1,1,112,Churn Risk Customers
13413.0,276,6,429.44,2,1,4,142,Churn Risk Customers
13414.0,100,3,1103.6399999999999,4,2,3,234,Churn Risk Customers
13415.0,109,4,800.6700000000001,3,2,4,243,Churn Risk Customers
13416.0,373,1,228.3,1,1,1,111,Churn Risk Customers
13417.0,184,4,1028.66,4,1,4,144,Churn Risk Customers
13418.0,9,15,6106.17,5,5,5,555,High-Value Customers
13421.0,43,6,2252.04,5,3,4,345,Loyal Customers
13423.0,65,1,217.02999999999997,1,3,1,311,Churn Risk Customers
13424.0,86,1,572.77,3,2,1,213,Churn Risk Customers
13425.0,145,2,1779.42,4,2,2,224,Churn Risk Customers
13426.0,19,12,4526.0599999999995,5,4,5,455,Loyal Customers
13427.0,114,3,423.92999999999995,2,2,3,232,Churn Risk Customers
13428.0,151,2,281.51000000000005,2,2,2,222,Churn Risk Customers
13431.0,43,6,2047.14,4,3,4,344,Loyal Customers
13432.0,208,2,439.09999999999997,2,1,2,122,Churn Risk Customers
13433.0,138,4,658.3199999999999,3,2,4,243,Churn Risk Customers
13434.0,22,3,1132.6200000000001,4,4,3,434,Potential Loyalists
13435.0,13,2,665.3400000000001,3,5,2,523,New Customers
13438.0,184,1,46.5,1,1,1,111,Churn Risk Customers
13439.0,25,2,702.8999999999999,3,4,2,423,New Customers
13440.0,60,7,1295.2500000000002,4,3,5,354,Loyal Customers
13441.0,68,1,424.26,2,3,1,312,Churn Risk Customers
13442.0,304,3,419.87000000000006,2,1,3,132,Churn Risk Customers
13443.0,85,6,1280.16,4,2,4,244,Churn Risk Customers
13444.0,11,2,631.6800000000001,3,5,2,523,New Customers
13445.0,263,1,241.89999999999998,1,1,1,111,Churn Risk Customers
13446.0,67,11,3881.89,5,3,5,355,Loyal Customers
13448.0,10,9,5701.5,5,5,5,555,High-Value Customers
13450.0,11,7,2076.32,4,5,5,554,High-Value Customers
13451.0,18,6,4214.77,5,4,4,445,Loyal Customers
13452.0,109,1,139.8,1,2,1,211,Churn Risk Customers
13453.0,39,1,424.71,2,3,1,312,Churn Risk Customers
13454.0,278,1,219.87000000000003,1,1,1,111,Churn Risk Customers
13455.0,3,5,1847.59,4,5,4,544,High-Value Customers
13457.0,325,2,148.22,1,1,2,121,Churn Risk Customers
13458.0,16,2,2312.7000000000003,5,5,2,525,New Customers
13459.0,261,2,1160.4099999999999,4,1,2,124,Churn Risk Customers
13461.0,44,3,2715.0000000000005,5,3,3,335,Potential Loyalists
13462.0,47,4,1002.35,4,3,4,344,Loyal Customers
13464.0,31,5,2422.96,5,4,4,445,Loyal Customers
13465.0,83,2,931.12,3,2,2,223,Churn Risk Customers
13466.0,45,4,705.45,3,3,4,343,Potential Loyalists
13468.0,5,38,7685.54,5,5,5,555,High-Value Customers
13469.0,290,1,82.4,1,1,1,111,Churn Risk Customers
13472.0,100,2,592.2399999999999,3,2,2,223,Churn Risk Customers
13473.0,211,6,2235.12,5,1,4,145,Churn Risk Customers
13474.0,80,2,434.2,2,2,2,222,Churn Risk Customers
13476.0,43,3,823.0,3,3,3,333,Potential Loyalists
13477.0,92,5,1379.59,4,2,4,244,Churn Risk Customers
13478.0,106,5,2215.78,5,2,4,245,Churn Risk Customers
13479.0,89,2,550.42,3,2,2,223,Churn Risk Customers
13480.0,53,2,627.82,3,3,2,323,Churn Risk Customers
13481.0,11,6,2026.2800000000002,4,5,4,544,High-Value Customers
13482.0,264,1,151.45000000000002,1,1,1,111,Churn Risk Customers
13484.0,20,2,476.91999999999996,2,4,2,422,New Customers
13485.0,13,10,2564.98,5,5,5,555,High-Value Customers
13487.0,142,2,271.46999999999997,2,2,2,222,Churn Risk Customers
13488.0,4,11,6619.57,5,5,5,555,High-Value Customers
13490.0,291,1,154.25,1,1,1,111,Churn Risk Customers
13491.0,9,18,3350.74,5,5,5,555,High-Value Customers
13495.0,5,6,3329.3899999999994,5,5,4,545,High-Value Customers
13497.0,5,5,972.28,3,5,4,543,Potential Loyalists
13498.0,367,1,327.38000000000005,2,1,1,112,Churn Risk Customers
13500.0,38,1,299.53,2,3,1,312,Churn Risk Customers
13501.0,123,2,1544.79,4,2,2,224,Churn Risk Customers
13502.0,52,2,488.5,2,3,2,322,Churn Risk Customers
13503.0,116,5,1688.54,4,2,4,244,Churn Risk Customers
13506.0,6,4,1180.6799999999998,4,5,4,544,High-Value Customers
13508.0,279,1,176.07999999999998,1,1,1,111,Churn Risk Customers
13509.0,144,1,135.0,1,2,1,211,Churn Risk Customers
13510.0,12,7,2766.73,5,5,5,555,High-Value Customers
13511.0,313,1,282.76,2,1,1,112,Churn Risk Customers
13512.0,24,3,462.17999999999995,2,4,3,432,Potential Loyalists
13513.0,78,2,619.4900000000002,3,2,2,223,Churn Risk Customers
13514.0,65,3,663.7,3,3,3,333,Potential Loyalists
13515.0,86,2,374.7,2,2,2,222,Churn Risk Customers
13516.0,54,1,295.84999999999997,2,3,1,312,Churn Risk Customers
13519.0,79,1,220.45999999999998,1,2,1,211,Churn Risk Customers
13520.0,8,6,3285.05,5,5,4,545,High-Value Customers
13523.0,3,2,1136.6399999999999,4,5,2,524,New Customers
13526.0,375,2,1182.0000000000002,4,1,2,124,Churn Risk Customers
13527.0,55,5,2396.2300000000005,5,3,4,345,Loyal Customers
13530.0,271,1,402.98,2,1,1,112,Churn Risk Customers
13531.0,3,5,1254.72,4,5,4,544,High-Value Customers
13534.0,16,10,1850.8200000000002,4,5,5,554,High-Value Customers
13535.0,39,1,89.5,1,3,1,311,Churn Risk Customers
